Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,State
1129,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3756,4787,4181,08-Feb-26,Rajasthan
1130,Pune,Pune,Onion,Other,FAQ,3412,5140,4207,08-Feb-26,Maharashtra
1131,Agra,Achhnera,Onion,Other,FAQ,3497,4892,4061,08-Feb-26,Uttar Pradesh
1132,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3139,4541,3761,09-Feb-26,Rajasthan
1133,Pune,Pune,Onion,Other,FAQ,3265,4917,4002,09-Feb-26,Maharashtra
1134,Agra,Achhnera,Onion,Other,FAQ,3299,4710,4103,09-Feb-26,Uttar Pradesh
1135,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3736,5054,4329,10-Feb-26,Rajasthan
1136,Pune,Pune,Onion,Other,FAQ,3576,5050,4202,10-Feb-26,Maharashtra
1137,Agra,Achhnera,Onion,Other,FAQ,3133,4735,3908,10-Feb-26,Uttar Pradesh
1138,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3368,4517,3886,11-Feb-26,Rajasthan
1139,Pune,Pune,Onion,Other,FAQ,3452,4684,4088,11-Feb-26,Maharashtra
1140,Agra,Achhnera,Onion,Other,FAQ,3527,4626,4165,11-Feb-26,Uttar Pradesh
1141,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3697,4850,4146,12-Feb-26,Rajasthan
1142,Pune,Pune,Onion,Other,FAQ,3612,5008,4099,12-Feb-26,Maharashtra
1143,Agra,Achhnera,Onion,Other,FAQ,3539,4693,4123,12-Feb-26,Uttar Pradesh
1144,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3460,4735,3990,13-Feb-26,Rajasthan
1145,Pune,Pune,Onion,Other,FAQ,3541,4885,4184,13-Feb-26,Maharashtra
1146,Agra,Achhnera,Onion,Other,FAQ,3385,4994,4077,13-Feb-26,Uttar Pradesh
1147,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3234,4709,4005,14-Feb-26,Rajasthan
1148,Pune,Pune,Onion,Other,FAQ,3410,4623,4063,14-Feb-26,Maharashtra
1149,Agra,Achhnera,Onion,Other,FAQ,3645,5291,4245,14-Feb-26,Uttar Pradesh
1150,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3440,4988,4108,15-Feb-26,Rajasthan
1151,Pune,Pune,Onion,Other,FAQ,3695,5114,4269,15-Feb-26,Maharashtra
1152,Agra,Achhnera,Onion,Other,FAQ,3337,4659,4011,15-Feb-26,Uttar Pradesh
1153,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3387,4745,3974,16-Feb-26,Rajasthan
1154,Pune,Pune,Onion,Other,FAQ,3420,4728,4180,16-Feb-26,Maharashtra
1155,Agra,Achhnera,Onion,Other,FAQ,3448,5090,4303,16-Feb-26,Uttar Pradesh
1156,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3417,4505,3865,17-Feb-26,Rajasthan
1157,Pune,Pune,Onion,Other,FAQ,3250,4446,3925,17-Feb-26,Maharashtra
1158,Agra,Achhnera,Onion,Other,FAQ,3536,4717,4161,17-Feb-26,Uttar Pradesh
1159,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3538,4710,4106,18-Feb-26,Rajasthan
1160,Pune,Pune,Onion,Other,FAQ,3088,4344,3842,18-Feb-26,Maharashtra
1161,Agra,Achhnera,Onion,Other,FAQ,3524,4535,3980,18-Feb-26,Uttar Pradesh
1162,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3311,4899,4074,19-Feb-26,Rajasthan
1163,Pune,Pune,Onion,Other,FAQ,3438,4950,4111,19-Feb-26,Maharashtra
1164,Agra,Achhnera,Onion,Other,FAQ,3493,4651,4202,19-Feb-26,Uttar Pradesh
1165,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3479,4785,4057,20-Feb-26,Rajasthan
1166,Pune,Pune,Onion,Other,FAQ,3213,4416,3958,20-Feb-26,Maharashtra
1167,Agra,Achhnera,Onion,Other,FAQ,3727,5058,4188,20-Feb-26,Uttar Pradesh
1168,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3410,4641,4101,21-Feb-26,Rajasthan
1169,Pune,Pune,Onion,Other,FAQ,3541,4899,4162,21-Feb-26,Maharashtra
1170,Agra,Achhnera,Onion,Other,FAQ,3542,5093,4188,21-Feb-26,Uttar Pradesh
1171,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3597,5138,4180,22-Feb-26,Rajasthan
1172,Pune,Pune,Onion,Other,FAQ,3681,4897,4151,22-Feb-26,Maharashtra
1173,Agra,Achhnera,Onion,Other,FAQ,3574,4563,4129,22-Feb-26,Uttar Pradesh
1174,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3632,5012,4152,23-Feb-26,Rajasthan
1175,Pune,Pune,Onion,Other,FAQ,3330,4380,3914,23-Feb-26,Maharashtra
1176,Agra,Achhnera,Onion,Other,FAQ,3478,5052,4186,23-Feb-26,Uttar Pradesh
1177,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3151,4455,3867,24-Feb-26,Rajasthan
1178,Pune,Pune,Onion,Other,FAQ,3477,4499,3922,24-Feb-26,Maharashtra
1179,Agra,Achhnera,Onion,Other,FAQ,3243,4521,4036,24-Feb-26,Uttar Pradesh
1180,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3513,4824,4106,25-Feb-26,Rajasthan
1181,Pune,Pune,Onion,Other,FAQ,3538,5094,4127,25-Feb-26,Maharashtra
1182,Agra,Achhnera,Onion,Other,FAQ,3498,4535,3950,25-Feb-26,Uttar Pradesh
1183,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3568,4991,4145,26-Feb-26,Rajasthan
1184,Pune,Pune,Onion,Other,FAQ,3269,4746,3920,26-Feb-26,Maharashtra
1185,Agra,Achhnera,Onion,Other,FAQ,3826,5020,4433,26-Feb-26,Uttar Pradesh
1186,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3236,4520,3879,27-Feb-26,Rajasthan
1187,Pune,Pune,Onion,Other,FAQ,3463,4419,3982,27-Feb-26,Maharashtra
1188,Agra,Achhnera,Onion,Other,FAQ,3780,5268,4359,27-Feb-26,Uttar Pradesh
1189,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3413,4604,4061,28-Feb-26,Rajasthan
1190,Pune,Pune,Onion,Other,FAQ,3277,4897,4083,28-Feb-26,Maharashtra
1191,Agra,Achhnera,Onion,Other,FAQ,3722,4697,4213,28-Feb-26,Uttar Pradesh
1192,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3296,4528,4050,01-Mar-26,Rajasthan
1193,Pune,Pune,Onion,Other,FAQ,3645,4941,4128,01-Mar-26,Maharashtra
1194,Agra,Achhnera,Onion,Other,FAQ,3351,4806,4117,01-Mar-26,Uttar Pradesh
1195,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3434,4672,4026,02-Mar-26,Rajasthan
1196,Pune,Pune,Onion,Other,FAQ,3357,4667,4001,02-Mar-26,Maharashtra
1197,Agra,Achhnera,Onion,Other,FAQ,3540,4694,4028,02-Mar-26,Uttar Pradesh
1198,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3565,4995,4158,03-Mar-26,Rajasthan
1199,Pune,Pune,Onion,Other,FAQ,3594,4707,4200,03-Mar-26,Maharashtra
1200,Agra,Achhnera,Onion,Other,FAQ,3435,4785,4089,03-Mar-26,Uttar Pradesh
1201,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3594,5208,4280,04-Mar-26,Rajasthan
1202,Pune,Pune,Onion,Other,FAQ,3772,4720,4215,04-Mar-26,Maharashtra
1203,Agra,Achhnera,Onion,Other,FAQ,3190,4110,3709,04-Mar-26,Uttar Pradesh
1204,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3447,5044,4234,05-Mar-26,Rajasthan
1205,Pune,Pune,Onion,Other,FAQ,3541,4862,3998,05-Mar-26,Maharashtra
1206,Agra,Achhnera,Onion,Other,FAQ,3359,5013,4110,05-Mar-26,Uttar Pradesh
1207,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3728,4886,4227,06-Mar-26,Rajasthan
1208,Pune,Pune,Onion,Other,FAQ,3384,4866,4189,06-Mar-26,Maharashtra
1209,Agra,Achhnera,Onion,Other,FAQ,3561,4833,3967,06-Mar-26,Uttar Pradesh
1210,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3499,5085,4246,07-Mar-26,Rajasthan
1211,Pune,Pune,Onion,Other,FAQ,3141,4262,3714,07-Mar-26,Maharashtra
1212,Agra,Achhnera,Onion,Other,FAQ,3519,5286,4266,07-Mar-26,Uttar Pradesh
1213,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3753,5230,4258,08-Mar-26,Rajasthan
1214,Pune,Pune,Onion,Other,FAQ,3417,4603,4122,08-Mar-26,Maharashtra
1215,Agra,Achhnera,Onion,Other,FAQ,3600,4680,4139,08-Mar-26,Uttar Pradesh
1216,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3490,4801,4304,09-Mar-26,Rajasthan
1217,Pune,Pune,Onion,Other,FAQ,3454,4504,4043,09-Mar-26,Maharashtra
1218,Agra,Achhnera,Onion,Other,FAQ,3188,4207,3821,09-Mar-26,Uttar Pradesh
1219,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3304,5010,4125,10-Mar-26,Rajasthan
1220,Pune,Pune,Onion,Other,FAQ,3291,4858,3973,10-Mar-26,Maharashtra
1221,Agra,Achhnera,Onion,Other,FAQ,3371,4672,4071,10-Mar-26,Uttar Pradesh
1222,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3262,4803,3944,11-Mar-26,Rajasthan
1223,Pune,Pune,Onion,Other,FAQ,3438,4993,4016,11-Mar-26,Maharashtra
1224,Agra,Achhnera,Onion,Other,FAQ,3358,4763,4012,11-Mar-26,Uttar Pradesh
1225,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3417,5100,4239,12-Mar-26,Rajasthan
1226,Pune,Pune,Onion,Other,FAQ,3346,4331,3826,12-Mar-26,Maharashtra
1227,Agra,Achhnera,Onion,Other,FAQ,3558,5071,4251,12-Mar-26,Uttar Pradesh
1228,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3697,4626,4165,13-Mar-26,Rajasthan
1229,Pune,Pune,Onion,Other,FAQ,3313,4682,3992,13-Mar-26,Maharashtra
1230,Agra,Achhnera,Onion,Other,FAQ,3577,5271,4247,13-Mar-26,Uttar Pradesh
1231,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3553,4673,4222,14-Mar-26,Rajasthan
1232,Pune,Pune,Onion,Other,FAQ,3509,4945,4234,14-Mar-26,Maharashtra
1233,Agra,Achhnera,Onion,Other,FAQ,3454,4868,4221,14-Mar-26,Uttar Pradesh
1234,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3696,4970,4123,15-Mar-26,Rajasthan
1235,Pune,Pune,Onion,Other,FAQ,3425,5008,4167,15-Mar-26,Maharashtra
1236,Agra,Achhnera,Onion,Other,FAQ,3750,4966,4216,15-Mar-26,Uttar Pradesh
1237,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3620,4481,4043,16-Mar-26,Rajasthan
1238,Pune,Pune,Onion,Other,FAQ,3506,4658,4184,16-Mar-26,Maharashtra
1239,Agra,Achhnera,Onion,Other,FAQ,3679,4968,4237,16-Mar-26,Uttar Pradesh
1240,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3549,4722,4176,17-Mar-26,Rajasthan
1241,Pune,Pune,Onion,Other,FAQ,3524,4980,4073,17-Mar-26,Maharashtra
1242,Agra,Achhnera,Onion,Other,FAQ,3425,4457,4013,17-Mar-26,Uttar Pradesh
1243,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3662,5232,4201,18-Mar-26,Rajasthan
1244,Pune,Pune,Onion,Other,FAQ,3605,4753,4156,18-Mar-26,Maharashtra
1245,Agra,Achhnera,Onion,Other,FAQ,3831,5293,4286,18-Mar-26,Uttar Pradesh
1246,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3775,5277,4356,19-Mar-26,Rajasthan
1247,Pune,Pune,Onion,Other,FAQ,3555,4976,4113,19-Mar-26,Maharashtra
1248,Agra,Achhnera,Onion,Other,FAQ,3341,4745,4109,19-Mar-26,Uttar Pradesh
1249,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3497,5103,4184,20-Mar-26,Rajasthan
1250,Pune,Pune,Onion,Other,FAQ,3263,4428,4012,20-Mar-26,Maharashtra
1251,Agra,Achhnera,Onion,Other,FAQ,3340,4585,4062,20-Mar-26,Uttar Pradesh
1252,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3396,4413,3987,21-Mar-26,Rajasthan
1253,Pune,Pune,Onion,Other,FAQ,3274,4783,4010,21-Mar-26,Maharashtra
1254,Agra,Achhnera,Onion,Other,FAQ,3534,4521,4012,21-Mar-26,Uttar Pradesh
1255,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3319,4744,4113,22-Mar-26,Rajasthan
1256,Pune,Pune,Onion,Other,FAQ,3577,5068,4250,22-Mar-26,Maharashtra
1257,Agra,Achhnera,Onion,Other,FAQ,3803,4827,4326,22-Mar-26,Uttar Pradesh
1258,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3274,4620,4016,23-Mar-26,Rajasthan
1259,Pune,Pune,Onion,Other,FAQ,3261,4796,4044,23-Mar-26,Maharashtra
1260,Agra,Achhnera,Onion,Other,FAQ,3717,4954,4307,23-Mar-26,Uttar Pradesh
1261,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3571,5039,4253,24-Mar-26,Rajasthan
1262,Pune,Pune,Onion,Other,FAQ,3529,5147,4205,24-Mar-26,Maharashtra
1263,Agra,Achhnera,Onion,Other,FAQ,3421,4913,4064,24-Mar-26,Uttar Pradesh
1264,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3702,5273,4365,25-Mar-26,Rajasthan
1265,Pune,Pune,Onion,Other,FAQ,3589,4677,4148,25-Mar-26,Maharashtra
1266,Agra,Achhnera,Onion,Other,FAQ,3490,4424,3984,25-Mar-26,Uttar Pradesh
1267,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3581,4823,4144,26-Mar-26,Rajasthan
1268,Pune,Pune,Onion,Other,FAQ,3466,4853,4069,26-Mar-26,Maharashtra
1269,Agra,Achhnera,Onion,Other,FAQ,3348,4859,4133,26-Mar-26,Uttar Pradesh
1270,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3578,4920,4150,27-Mar-26,Rajasthan
1271,Pune,Pune,Onion,Other,FAQ,3351,4600,4087,27-Mar-26,Maharashtra
1272,Agra,Achhnera,Onion,Other,FAQ,3740,4800,4165,27-Mar-26,Uttar Pradesh
1273,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3337,4679,4061,28-Mar-26,Rajasthan
1274,Pune,Pune,Onion,Other,FAQ,3551,4873,4127,28-Mar-26,Maharashtra
1275,Agra,Achhnera,Onion,Other,FAQ,3467,4933,3956,28-Mar-26,Uttar Pradesh
1276,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3283,4731,4078,29-Mar-26,Rajasthan
1277,Pune,Pune,Onion,Other,FAQ,3723,5110,4250,29-Mar-26,Maharashtra
1278,Agra,Achhnera,Onion,Other,FAQ,3665,4850,4149,29-Mar-26,Uttar Pradesh
1279,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3446,5169,4293,30-Mar-26,Rajasthan
1280,Pune,Pune,Onion,Other,FAQ,3535,4715,4208,30-Mar-26,Maharashtra
1281,Agra,Achhnera,Onion,Other,FAQ,3733,5045,4277,30-Mar-26,Uttar Pradesh
1282,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3889,5594,4494,31-Mar-26,Rajasthan
1283,Pune,Pune,Onion,Other,FAQ,3445,4702,4001,31-Mar-26,Maharashtra
1284,Agra,Achhnera,Onion,Other,FAQ,3484,4666,4168,31-Mar-26,Uttar Pradesh
1285,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3480,4474,3977,01-Apr-26,Rajasthan
1286,Pune,Pune,Onion,Other,FAQ,3324,4620,4074,01-Apr-26,Maharashtra
1287,Agra,Achhnera,Onion,Other,FAQ,3324,4595,4121,01-Apr-26,Uttar Pradesh
1288,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3251,4921,3953,02-Apr-26,Rajasthan
1289,Pune,Pune,Onion,Other,FAQ,3488,4473,4017,02-Apr-26,Maharashtra
1290,Agra,Achhnera,Onion,Other,FAQ,3597,4932,4197,02-Apr-26,Uttar Pradesh
1291,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3358,5153,4144,03-Apr-26,Rajasthan
1292,Pune,Pune,Onion,Other,FAQ,3479,4803,4211,03-Apr-26,Maharashtra
1293,Agra,Achhnera,Onion,Other,FAQ,3455,4622,3939,03-Apr-26,Uttar Pradesh
1294,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3486,4641,4215,04-Apr-26,Rajasthan
1295,Pune,Pune,Onion,Other,FAQ,3565,4852,4082,04-Apr-26,Maharashtra
1296,Agra,Achhnera,Onion,Other,FAQ,3722,5004,4242,04-Apr-26,Uttar Pradesh
1297,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3465,4905,4234,05-Apr-26,Rajasthan
1298,Pune,Pune,Onion,Other,FAQ,3929,5353,4478,05-Apr-26,Maharashtra
1299,Agra,Achhnera,Onion,Other,FAQ,3656,4769,4075,05-Apr-26,Uttar Pradesh
1300,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3424,5026,4224,06-Apr-26,Rajasthan
1301,Pune,Pune,Onion,Other,FAQ,3387,4607,3958,06-Apr-26,Maharashtra
1302,Agra,Achhnera,Onion,Other,FAQ,3717,4835,4164,06-Apr-26,Uttar Pradesh
1303,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3635,5009,4156,07-Apr-26,Rajasthan
1304,Pune,Pune,Onion,Other,FAQ,3669,5105,4307,07-Apr-26,Maharashtra
1305,Agra,Achhnera,Onion,Other,FAQ,3442,4889,4057,07-Apr-26,Uttar Pradesh
1306,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3318,4968,4110,08-Apr-26,Rajasthan
1307,Pune,Pune,Onion,Other,FAQ,3616,4987,4196,08-Apr-26,Maharashtra
1308,Agra,Achhnera,Onion,Other,FAQ,3387,5026,4225,08-Apr-26,Uttar Pradesh
1309,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3427,4804,4179,09-Apr-26,Rajasthan
1310,Pune,Pune,Onion,Other,FAQ,3859,5297,4290,09-Apr-26,Maharashtra
1311,Agra,Achhnera,Onion,Other,FAQ,3716,4597,4154,09-Apr-26,Uttar Pradesh
1312,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3431,4555,3977,10-Apr-26,Rajasthan
1313,Pune,Pune,Onion,Other,FAQ,3513,4904,4051,10-Apr-26,Maharashtra
1314,Agra,Achhnera,Onion,Other,FAQ,3527,5028,4130,10-Apr-26,Uttar Pradesh
1315,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3477,4529,4030,11-Apr-26,Rajasthan
1316,Pune,Pune,Onion,Other,FAQ,3570,4728,4180,11-Apr-26,Maharashtra
1317,Agra,Achhnera,Onion,Other,FAQ,3476,4647,4083,11-Apr-26,Uttar Pradesh
1318,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3557,4538,4001,12-Apr-26,Rajasthan
1319,Pune,Pune,Onion,Other,FAQ,3384,4828,3983,12-Apr-26,Maharashtra
1320,Agra,Achhnera,Onion,Other,FAQ,3391,5065,4090,12-Apr-26,Uttar Pradesh
1321,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3592,4995,4189,13-Apr-26,Rajasthan
1322,Pune,Pune,Onion,Other,FAQ,3615,4823,4022,13-Apr-26,Maharashtra
1323,Agra,Achhnera,Onion,Other,FAQ,3769,4665,4229,13-Apr-26,Uttar Pradesh
1324,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3336,4553,3825,14-Apr-26,Rajasthan
1325,Pune,Pune,Onion,Other,FAQ,3254,5043,4047,14-Apr-26,Maharashtra
1326,Agra,Achhnera,Onion,Other,FAQ,3377,4763,4106,14-Apr-26,Uttar Pradesh
1327,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3430,4876,4228,15-Apr-26,Rajasthan
1328,Pune,Pune,Onion,Other,FAQ,3378,4725,4135,15-Apr-26,Maharashtra
1329,Agra,Achhnera,Onion,Other,FAQ,3483,5166,4248,15-Apr-26,Uttar Pradesh
1330,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3581,4953,4081,16-Apr-26,Rajasthan
1331,Pune,Pune,Onion,Other,FAQ,3394,5162,4206,16-Apr-26,Maharashtra
1332,Agra,Achhnera,Onion,Other,FAQ,3517,5026,4158,16-Apr-26,Uttar Pradesh
1333,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3620,5164,4204,17-Apr-26,Rajasthan
1334,Pune,Pune,Onion,Other,FAQ,3478,4539,4017,17-Apr-26,Maharashtra
1335,Agra,Achhnera,Onion,Other,FAQ,3634,5081,4174,17-Apr-26,Uttar Pradesh
1336,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3704,4718,4209,18-Apr-26,Rajasthan
1337,Pune,Pune,Onion,Other,FAQ,3700,4704,4212,18-Apr-26,Maharashtra
1338,Agra,Achhnera,Onion,Other,FAQ,3549,4713,4113,18-Apr-26,Uttar Pradesh
1339,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3372,5026,4178,19-Apr-26,Rajasthan
1340,Pune,Pune,Onion,Other,FAQ,3360,4717,4078,19-Apr-26,Maharashtra
1341,Agra,Achhnera,Onion,Other,FAQ,3507,4781,4091,19-Apr-26,Uttar Pradesh
1342,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3540,5109,4254,20-Apr-26,Rajasthan
1343,Pune,Pune,Onion,Other,FAQ,3732,5313,4252,20-Apr-26,Maharashtra
1344,Agra,Achhnera,Onion,Other,FAQ,3562,5085,4187,20-Apr-26,Uttar Pradesh
1345,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3623,5214,4340,21-Apr-26,Rajasthan
1346,Pune,Pune,Onion,Other,FAQ,3074,4336,3809,21-Apr-26,Maharashtra
1347,Agra,Achhnera,Onion,Other,FAQ,3500,5387,4363,21-Apr-26,Uttar Pradesh
1348,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3590,4940,4291,22-Apr-26,Rajasthan
1349,Pune,Pune,Onion,Other,FAQ,3880,4793,4316,22-Apr-26,Maharashtra
1350,Agra,Achhnera,Onion,Other,FAQ,3762,5293,4337,22-Apr-26,Uttar Pradesh
1351,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3394,5160,4230,23-Apr-26,Rajasthan
1352,Pune,Pune,Onion,Other,FAQ,3623,4818,4080,23-Apr-26,Maharashtra
1353,Agra,Achhnera,Onion,Other,FAQ,3421,4947,4058,23-Apr-26,Uttar Pradesh
1354,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3614,4604,4150,24-Apr-26,Rajasthan
1355,Pune,Pune,Onion,Other,FAQ,3388,4645,4073,24-Apr-26,Maharashtra
1356,Agra,Achhnera,Onion,Other,FAQ,3191,4685,3879,24-Apr-26,Uttar Pradesh
1357,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3384,4682,4152,25-Apr-26,Rajasthan
1358,Pune,Pune,Onion,Other,FAQ,3327,5138,4151,25-Apr-26,Maharashtra
1359,Agra,Achhnera,Onion,Other,FAQ,3607,5272,4313,25-Apr-26,Uttar Pradesh
1360,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3465,5025,4072,26-Apr-26,Rajasthan
1361,Pune,Pune,Onion,Other,FAQ,3808,4867,4235,26-Apr-26,Maharashtra
1362,Agra,Achhnera,Onion,Other,FAQ,3672,5168,4198,26-Apr-26,Uttar Pradesh
1363,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3517,4905,4118,27-Apr-26,Rajasthan
1364,Pune,Pune,Onion,Other,FAQ,3247,4895,4032,27-Apr-26,Maharashtra
1365,Agra,Achhnera,Onion,Other,FAQ,3247,4313,3851,27-Apr-26,Uttar Pradesh
1366,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3505,4923,4173,28-Apr-26,Rajasthan
1367,Pune,Pune,Onion,Other,FAQ,3568,4951,4236,28-Apr-26,Maharashtra
1368,Agra,Achhnera,Onion,Other,FAQ,3391,4927,4157,28-Apr-26,Uttar Pradesh
1369,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3475,4846,4139,29-Apr-26,Rajasthan
1370,Pune,Pune,Onion,Other,FAQ,3057,4375,3794,29-Apr-26,Maharashtra
1371,Agra,Achhnera,Onion,Other,FAQ,3510,5149,4208,29-Apr-26,Uttar Pradesh
1372,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3297,4549,4036,30-Apr-26,Rajasthan
1373,Pune,Pune,Onion,Other,FAQ,3851,5183,4311,30-Apr-26,Maharashtra
1374,Agra,Achhnera,Onion,Other,FAQ,3223,4519,4017,30-Apr-26,Uttar Pradesh
1375,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3255,4530,4058,01-May-26,Rajasthan
1376,Pune,Pune,Onion,Other,FAQ,3733,4649,4161,01-May-26,Maharashtra
1377,Agra,Achhnera,Onion,Other,FAQ,3750,5271,4393,01-May-26,Uttar Pradesh
1378,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3224,4598,3966,02-May-26,Rajasthan
1379,Pune,Pune,Onion,Other,FAQ,3540,4691,4162,02-May-26,Maharashtra
1380,Agra,Achhnera,Onion,Other,FAQ,3436,4985,4183,02-May-26,Uttar Pradesh
1381,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3512,4927,4282,03-May-26,Rajasthan
1382,Pune,Pune,Onion,Other,FAQ,3678,4915,4279,03-May-26,Maharashtra
1383,Agra,Achhnera,Onion,Other,FAQ,3249,4360,3929,03-May-26,Uttar Pradesh
1384,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3672,5074,4199,04-May-26,Rajasthan
1385,Pune,Pune,Onion,Other,FAQ,3467,4996,4049,04-May-26,Maharashtra
1386,Agra,Achhnera,Onion,Other,FAQ,3725,5101,4148,04-May-26,Uttar Pradesh
1387,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3654,5172,4147,05-May-26,Rajasthan
1388,Pune,Pune,Onion,Other,FAQ,3558,4841,4186,05-May-26,Maharashtra
1389,Agra,Achhnera,Onion,Other,FAQ,3471,4908,4283,05-May-26,Uttar Pradesh
1390,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3544,4721,4202,06-May-26,Rajasthan
1391,Pune,Pune,Onion,Other,FAQ,3853,4738,4283,06-May-26,Maharashtra
1392,Agra,Achhnera,Onion,Other,FAQ,3546,4981,4164,06-May-26,Uttar Pradesh
1393,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3545,4807,4126,07-May-26,Rajasthan
1394,Pune,Pune,Onion,Other,FAQ,3565,4800,4160,07-May-26,Maharashtra
1395,Agra,Achhnera,Onion,Other,FAQ,3597,4626,4171,07-May-26,Uttar Pradesh
1396,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3689,5156,4176,08-May-26,Rajasthan
1397,Pune,Pune,Onion,Other,FAQ,3583,5363,4406,08-May-26,Maharashtra
1398,Agra,Achhnera,Onion,Other,FAQ,3823,4979,4298,08-May-26,Uttar Pradesh
1399,Jaipur,Jaipur (F&V),Onion,Other,FAQ,3467,5337,4323,09-May-26,Rajasthan
1400,Pune,Pune,Onion,Other,FAQ,3618,5034,4442,09-May-26,Maharashtra
